timestamp,aX,aY,aZ,gX,gY,gZ
18285.568,0.982,-0.028,0.018,-3.296,1.892,1.587
18305.976,0.97,-0.075,0.017,-0.61,1.404,0.427
18326.384,0.985,-0.05,0.01,-2.441,1.465,4.517
18346.792,0.985,-0.033,0.017,-7.385,2.258,3.784
18367.2,0.983,-0.048,0.043,-3.784,0.854,3.967
18387.608,0.991,-0.013,0.03,-5.981,1.648,4.7
18408.016,0.974,-0.055,0.04,-5.31,1.892,2.136
18428.424,0.964,-0.057,0.02,-1.709,1.343,2.93
18448.832,0.977,-0.037,0.014,-1.526,0.916,3.54
18469.24,0.978,-0.039,-0.012,-1.648,1.16,1.892
18489.648,0.991,-0.039,-0.005,-1.221,0.488,0.977
18510.056,0.997,-0.039,0.014,-2.38,0.977,2.258
18530.464,1.001,-0.036,0.031,-2.747,0.061,2.014
18550.872,1.003,-0.044,0.047,-0.916,-1.038,1.038
18571.28,1,-0.053,0.064,1.587,-0.793,0.366
18591.688,0.981,-0.051,0.042,0.671,2.808,1.831
18612.096,0.975,-0.036,0.016,0.977,2.258,2.686
18632.504,0.986,-0.038,0.025,-1.343,1.465,3.601
18652.912,0.981,-0.029,0.006,-0.061,1.77,3.723
18673.32,1.006,0.033,0.023,1.038,0.122,4.395
18693.728,1.008,0.034,0.039,2.014,0.671,-0.183
18714.136,0.985,0.01,0.057,1.221,1.648,-0.977
18734.544,0.989,-0.027,0.04,1.343,3.357,-1.038
18754.952,0.984,-0.022,0.021,3.174,4.944,-0.732
18775.36,0.98,-0.016,-0.016,2.319,4.395,-1.16
18795.768,0.97,-0.057,-0.003,-0.427,0,-0.122
18816.176,0.98,-0.041,0.035,-2.319,-0.244,1.465
18836.584,0.978,-0.064,0.021,-2.38,0.671,1.77
18856.992,0.987,-0.061,0.035,-2.502,1.282,3.479
18877.4,0.997,-0.013,0.028,-5.188,1.77,5.859
18897.808,0.999,-0.006,0.009,-1.648,1.953,3.296
18918.216,0.993,-0.015,0.008,-0.61,1.221,1.282
18938.624,0.989,-0.038,0.021,-0.427,1.099,0.366
18959.032,0.988,-0.058,0.029,0.183,1.221,0.916
18979.44,0.986,-0.057,0.03,1.16,2.38,2.869
18999.848,0.996,-0.012,0.027,1.282,2.014,3.662
19020.256,0.999,-0.011,0.037,-0.122,2.258,1.953
19040.664,0.994,-0.008,0.02,-1.038,3.479,1.831
19061.072,1.001,-0.001,0.019,0,2.258,0.854
19081.48,0.997,-0.012,0.017,1.038,2.014,-0.61
19101.888,0.985,-0.048,0.029,0.488,2.747,-0.671
19122.296,0.985,-0.036,0.019,0.427,3.723,1.221
19142.704,0.984,-0.02,0.007,0.671,3.418,1.709
19163.112,0.972,-0.032,0.001,0.732,3.052,0.732
19183.52,0.972,-0.042,-0.009,0.977,2.808,0.916
19203.928,0.981,-0.024,0.001,0.122,1.77,1.831
19224.336,0.97,-0.029,-0.006,0.244,1.282,1.038
19244.744,0.97,-0.041,0.005,-0.854,0.244,1.587
19265.152,0.975,-0.023,0.017,0.305,0.427,2.502
19285.56,0.98,-0.004,0.001,1.221,0.61,1.953
19305.968,0.978,-0.019,0.006,-0.366,0.488,1.526
19326.376,0.978,0,-0.004,-1.221,0.793,1.953
19346.784,0.969,-0.028,-0.012,-0.244,0.061,1.587
19367.192,0.988,0.009,-0.015,0,-0.671,1.038
19387.6,0.986,-0.047,0.009,-0.244,-1.038,-0.854
19408.008,1,-0.031,0.015,-0.732,-0.854,0.183
19428.416,0.379,0.695,1.994,191.589,-240.051,-18.799
19448.824,0.359,0.657,1.748,189.758,-172.485,-94.116
19469.232,0.182,-0.005,1.896,168.823,-130.005,-189.331
19489.64,0.143,-0.22,2.04,148.437,-76.233,-210.388
19510.048,0.049,-0.183,2.024,157.532,-42.175,-231.995
19530.456,-0.23,-0.534,1.837,166.87,9.338,-290.649
19550.864,-0.626,-1.112,1.541,145.203,61.096,-309.998
19571.272,-0.619,-1.556,1.609,105.591,90.271,-252.502
19591.68,-0.371,-1.15,1.662,72.388,135.437,-194.641
19612.088,-0.464,-0.817,1.984,33.264,194.885,-211.731
19632.496,-0.747,-1.119,1.612,47.18,255.554,-252.258
19652.904,-1.102,-1.753,1.239,35.217,281.738,-240.051
19673.312,-1.159,-1.922,1.272,30.457,287.354,-170.837
19693.72,-1.25,-2.134,0.765,-18.921,336.426,-121.277
19714.128,-0.964,-2.046,0.572,-17.944,290.1,-60.059
19734.536,-0.851,-1.741,0.619,10.498,261.475,-27.222
19754.944,-0.753,-1.482,0.547,-20.874,265.198,7.996
19775.352,-0.789,-1.468,0.597,-2.747,255.432,12.512
19795.76,-0.77,-1.447,0.308,13.55,247.742,36.011
19816.168,-0.714,-1.286,0.32,-7.385,229.126,65.613
19836.576,-0.707,-1.311,0.117,-9.338,231.812,72.388
19856.984,-0.57,-1.303,0.172,-5.493,190.613,95.215
19877.392,-0.447,-1.041,0.272,-2.441,176.208,108.582
19897.8,-0.337,-0.97,0.23,9.277,167.297,110.474
19918.208,-0.224,-0.972,0.408,14.954,140.076,128.296
19938.616,-0.207,-0.959,0.341,25.513,145.264,153.442
19959.024,-0.101,-0.744,0.25,38.086,134.766,171.57
19979.432,0,-0.578,0.141,59.509,121.948,190.674
19999.84,0.105,-0.377,0.15,71.045,101.746,200.317
20020.248,0.257,-0.137,0.1,90.82,75.806,194.153
20040.656,0.359,-0.053,0.155,82.947,48.767,178.589
20061.064,0.531,0.13,0.312,71.106,45.349,169.067
20081.472,0.585,0.192,0.104,72.51,51.208,138
20101.88,0.634,0.067,0.06,58.411,38.879,120.239
20122.288,0.715,0.2,0.039,46.509,27.649,114.075
20142.696,0.797,0.394,0.04,47.302,20.752,105.774
20163.104,0.891,0.52,0.026,37.292,13.062,71.045
20183.512,0.915,0.484,0.05,27.954,11.597,45.532
20203.92,0.902,0.344,-0.044,20.813,16.907,21.912
20224.328,0.926,0.296,-0.015,19.287,6.226,14.16
20244.736,0.976,0.267,0.051,16.968,4.761,6.592
20265.144,0.953,0.159,0,11.658,8.789,1.953
20285.552,0.973,0.108,0.032,4.395,6.409,5.737
20305.96,0.974,0.095,0.033,8.301,6.287,6.958
20326.368,1,0.107,0.051,13.062,3.357,7.568
20346.776,1.04,0.163,0.05,14.832,0.977,7.812
20367.184,1.017,0.143,0.023,15.015,2.625,1.648
20387.592,1.015,0.072,0.029,13.855,1.099,0.793
20408,1.046,0.06,0.065,5.859,2.991,5.859
20428.408,1.061,0.07,0.05,8.179,4.272,5.615
20448.816,1.039,0.082,0.049,8.24,5.859,2.136
20469.224,1.012,0.05,0.046,4.272,5.066,-0.366
20489.632,0.992,0.003,0.019,0,8.789,0
20510.04,0.967,0.014,-0.001,-0.977,7.996,-0.061
20530.448,0.958,0.02,-0.016,4.211,5.798,-1.526
20550.856,0.949,-0.048,0.006,6.042,2.38,-4.822
20571.264,0.94,-0.078,0.017,4.028,1.648,-3.723
20591.672,0.953,-0.061,0.026,3.845,1.77,-0.427
20612.08,0.98,-0.01,0.001,1.465,2.686,2.014
20632.488,0.977,-0.019,-0.033,1.099,6.104,1.16
20652.896,0.987,0.035,-0.035,2.869,2.625,1.404
20673.304,0.99,-0.035,0.021,2.136,-0.916,-2.441
20693.712,0.989,-0.071,0.049,1.526,-0.183,-2.014
20714.12,0.987,-0.041,0.024,-0.732,3.662,2.808
20734.528,0.983,-0.011,0.007,-1.465,4.761,3.296
20754.936,0.965,-0.019,-0.023,-1.038,4.578,3.174
20775.344,0.973,-0.006,-0.039,-1.038,3.357,4.028
20795.752,0.988,-0.005,-0.029,0.061,1.404,4.089
20816.16,1.017,-0.004,-0.055,4.761,1.343,2.625
20836.568,1.017,0.025,0.001,1.892,-2.747,-0.61
20856.976,1.004,-0.002,0.015,-0.244,-1.526,-1.465
20877.384,0.992,-0.052,0.041,-4.517,1.404,-0.916
20897.792,0.971,-0.063,0.001,-1.892,2.014,0.122
20918.2,0.972,-0.054,0.005,-1.587,0.427,1.099
20938.608,0.948,-0.09,-0.011,-3.235,2.563,3.601
20959.016,0.98,0.018,-0.017,-2.686,0.916,6.958
20979.424,0.984,0.003,-0.021,-0.854,0.549,2.197
20999.832,0.985,-0.004,-0.006,-2.197,-0.305,2.014
21020.24,0.991,-0.017,-0.023,-0.793,-0.916,0.122
21040.648,0.998,-0.044,0.004,2.747,-2.625,-1.709
21061.056,1,-0.056,0.017,3.784,-2.258,-1.465
21081.464,1.013,-0.021,0.019,2.197,-1.16,0.427
21101.872,1.016,-0.024,0.021,2.38,0.854,-0.854
21122.28,1.014,-0.041,0.035,2.197,0.916,-0.549
21142.688,1.028,0.005,0.038,1.526,2.319,1.892
21163.096,1.024,0.029,0.024,1.038,5.798,0.061
21183.504,1.008,0.038,-0.022,0.793,4.211,-1.831
21203.912,0.998,-0.044,0.002,-1.648,2.93,-3.174
21224.32,0.998,-0.053,0.009,-1.038,4.639,-1.953
21244.728,0.977,-0.067,0.004,0.183,5.005,-0.732
21265.136,0.972,-0.049,-0.001,-1.343,5.92,1.953
21285.544,0.974,-0.029,-0.018,-2.014,5.371,3.54
21305.952,0.973,-0.044,-0.03,-1.343,4.333,1.221
21326.36,0.978,-0.052,-0.016,-0.122,2.197,1.099
21346.768,0.985,-0.036,-0.013,0.061,2.38,1.709
21367.176,0.98,-0.035,-0.008,0,2.319,1.16
21387.584,0.978,-0.049,0.002,1.465,2.563,0.854
21407.992,0.978,-0.045,-0.006,1.892,3.54,1.038
21428.4,0.976,-0.048,-0.018,2.686,1.709,0.122
21448.808,0.979,-0.052,-0.011,2.258,1.526,1.343
21469.216,0.987,-0.031,-0.006,1.404,1.892,1.77
21489.624,0.981,-0.05,-0.02,1.709,2.502,1.404
21510.032,0.976,-0.041,-0.015,2.808,1.77,2.38
21530.44,0.982,-0.033,-0.018,3.662,2.014,2.747
21550.848,0.995,0,-0.045,0.549,3.296,2.38
21571.256,0.995,-0.026,-0.008,1.404,0.854,1.526
21591.664,0.993,-0.017,-0.021,0.183,2.747,2.747
21612.072,0.999,0.013,-0.023,-1.038,2.991,1.404
21632.48,0.98,-0.021,-0.039,15.198,1.953,-0.366
21652.888,0.983,-0.033,-0.023,0.61,1.892,0.549
21673.296,0.987,-0.042,-0.011,0.488,1.892,2.258
21693.704,0.987,-0.02,-0.022,1.16,1.831,1.892
21714.112,0.984,-0.039,-0.017,1.404,2.38,2.136
21734.52,0.993,-0.02,-0.007,0.793,2.258,2.319
21754.928,0.998,-0.001,-0.014,2.075,2.197,2.014
21775.336,0.979,-0.037,-0.05,1.282,3.235,-0.183
21795.744,0.974,-0.052,-0.03,0.671,1.709,1.221
21816.152,0.98,-0.042,-0.02,1.343,1.648,2.502
21836.56,0.987,0.011,-0.025,0.916,2.075,3.296
21856.968,-0.035,-0.906,1.822,190.918,-40.649,-285.461
21877.376,-0.095,-1.156,1.855,165.1,38.696,-269.958
21897.784,-0.327,-1.364,1.699,159.424,81.97,-265.076
21918.192,-0.593,-1.572,1.283,156.982,153.748,-250.793
21938.6,-0.667,-1.48,1.167,123.169,198.242,-216.675
21959.008,-0.709,-1.383,1.186,46.265,227.783,-206.116
21979.416,-0.833,-1.379,0.797,8.362,257.629,-210.144
21999.824,-1.058,-1.876,0.249,-0.732,235.901,-218.323
22020.232,-1.007,-2.023,0.683,-33.325,193.115,-185.913
22040.64,-1.051,-2.095,0.908,-6.348,214.355,-100.22
22061.048,-0.992,-1.736,0.515,30.396,239.136,-32.776
22081.456,-0.831,-1.586,0.605,23.865,230.103,-13
22101.864,-0.736,-1.446,0.312,26.062,240.295,-4.089
22122.272,-0.672,-1.593,0.524,-7.263,225.037,7.812
22142.68,-0.722,-1.673,0.372,-16.174,252.93,44.128
22163.088,-0.536,-1.14,0.419,-13.977,239.258,64.514
22183.496,-0.554,-1.196,0.114,-1.221,237.366,47.058
22203.904,-0.536,-1.425,0.184,-32.532,223.877,58.35
22224.312,-0.49,-1.205,0.082,-8.972,232.178,79.956
22244.72,-0.43,-1.114,-0.151,19.47,180.603,87.158
22265.128,-0.368,-1.129,0.252,6.897,136.353,100.891
22285.536,-0.28,-1.066,0.247,19.531,139.587,111.267
22305.944,-0.232,-1.095,0.41,26.55,128.723,128.235
22326.352,-0.182,-1.051,0.444,23.315,140.076,150.33
22346.76,-0.089,-0.806,0.238,43.152,147.766,176.819
22367.168,-0.049,-0.643,0.033,75.378,107.666,178.467
22387.576,0.117,-0.519,0.234,66.101,84.473,171.631
22407.984,0.297,-0.343,0.283,59.937,81.848,167.542
22428.392,0.382,-0.287,0.304,44.739,86.304,160.95
22448.8,0.39,-0.313,0.12,48.523,98.267,147.339
22469.208,0.431,-0.223,0.015,60.913,91.675,146.057
22489.616,0.5,-0.102,-0.104,61.768,67.993,136.047
22510.024,0.558,-0.01,-0.091,61.035,41.565,123.84
22530.432,0.737,0.214,0.083,69.58,35.339,105.164
22550.84,0.775,0.157,-0.09,50.293,56.702,82.336
22571.248,0.748,0.052,-0.154,31.738,47.913,78.918
22591.656,0.774,0.115,-0.065,35.889,34.424,82.703
22612.064,0.791,0.199,-0.144,47.424,33.203,79.895
22632.472,0.888,0.352,-0.079,51.575,20.142,73.303
22652.88,0.977,0.526,-0.088,45.715,26.611,55.664
22673.288,0.97,0.433,-0.176,41.504,18.738,33.02
22693.696,0.953,0.31,-0.216,38.94,10.62,23.01
22714.104,0.961,0.234,-0.208,30.273,8.179,23.315
22734.512,0.985,0.279,-0.271,18.25,10.01,28.809
22754.92,1.009,0.339,-0.274,8.85,7.324,29.297
22775.328,1.02,0.304,-0.273,3.845,5.615,18.738
22795.736,0.998,0.261,-0.304,1.831,4.089,12.756
22816.144,1.036,0.232,-0.279,2.869,-3.235,4.761
22836.552,1.031,0.202,-0.242,6.47,-7.385,-4.395
22856.96,1.016,0.105,-0.201,8.606,-10.071,-9.949
22877.368,1.005,0.029,-0.185,-4.822,-3.967,-2.136
22897.776,1.021,0.059,-0.13,-7.507,-2.441,-0.488
22918.184,1.008,0.009,-0.112,-2.319,-0.793,-3.601
22938.592,0.985,0.007,-0.163,3.296,1.77,-3.113
22959,0.985,-0.019,-0.128,4.089,2.563,-3.662
22979.408,0.935,-0.058,-0.152,1.587,6.226,-1.282
22999.816,0.944,0.007,-0.16,1.709,5.676,5.554
23020.224,0.941,0.001,-0.169,2.93,6.775,5.066
23040.632,0.941,0.049,-0.209,4.15,5.493,6.348
23061.04,0.943,0.096,-0.239,4.639,4.089,5.493
23081.448,0.97,0.085,-0.214,4.7,0.427,2.869
23101.856,0.959,0.063,-0.234,3.418,2.197,1.892
23122.264,0.978,0.079,-0.209,3.418,0.671,2.136
23142.672,0.996,0.109,-0.213,2.197,2.38,2.869
23163.08,0.995,0.098,-0.218,2.014,2.747,0.61
23183.488,0.978,0.041,-0.225,0.427,3.967,0.061
23203.896,0.982,0.072,-0.23,-1.282,5.798,1.892
23224.304,0.961,0.033,-0.251,2.014,3.845,-1.892
23244.712,0.967,0.005,-0.226,3.601,0.854,-1.099
23265.12,0.99,0.039,-0.199,1.648,1.465,-0.305
23285.528,0.956,-0.005,-0.198,0.854,3.357,-1.221
23305.936,0.948,-0.022,-0.194,3.357,2.686,1.16
23326.344,0.959,0.016,-0.197,3.54,3.052,2.502
23346.752,0.946,0.039,-0.226,2.808,3.906,2.258
23367.16,0.938,0.028,-0.228,3.174,2.808,1.709
23387.568,0.941,0.027,-0.233,3.113,3.052,2.136
23407.976,0.944,0.046,-0.241,2.991,2.319,1.831
23428.384,0.948,0.059,-0.241,3.052,1.221,2.258
23448.792,0.961,0.043,-0.21,2.38,0.183,1.16
23469.2,0.957,0.065,-0.236,2.319,1.648,2.014
23489.608,0.966,0.087,-0.243,1.526,0.732,1.77
23510.016,0.968,0.074,-0.211,-0.061,-0.549,0.427
23530.424,0.957,0.047,-0.224,-2.747,3.784,0.61
23550.832,0.958,0.066,-0.244,-2.808,0.671,0.854
23571.24,0.956,0.047,-0.227,-1.343,1.77,0.488
23591.648,0.938,0.023,-0.212,0.366,-0.549,0.854
23612.056,0.937,0.021,-0.219,2.075,0.793,1.465
23632.464,0.944,0.057,-0.23,3.296,0,1.099
23652.872,0.94,0.068,-0.242,2.93,-0.488,0.366
23673.28,0.943,0.029,-0.215,4.089,-1.526,-1.77
23693.688,0.943,0.062,-0.239,2.502,-0.122,-0.61
23714.096,0.958,0.082,-0.233,1.282,-2.441,-0.183
23734.504,0.949,0.017,-0.224,1.953,-2.502,-1.77
23754.912,0.952,0.049,-0.218,3.662,-2.93,0.122
23775.32,0.952,0.052,-0.209,3.845,-3.845,-0.61
23795.728,0.957,0.023,-0.181,1.465,-2.075,0
23816.136,0.958,0.062,-0.215,1.953,0.305,1.526
23836.544,0.952,0.075,-0.196,2.319,-1.221,0.671
23856.952,0.92,0.044,-0.197,2.075,0.549,-0.793
23877.36,0.918,0.085,-0.231,1.099,-1.404,-0.305
23897.768,0.924,0.086,-0.227,2.197,-0.916,-2.686
23918.176,0.915,0.058,-0.201,2.625,-1.709,-3.357
23938.584,0.907,0.091,-0.248,0.671,-1.526,-2.991
23958.992,0.901,0.094,-0.209,-0.122,-2.625,-5.31
23979.4,0.906,0.051,-0.191,-0.305,-3.479,-9.033
23999.808,0.878,-0.003,-0.207,2.38,-1.282,-9.46
24020.216,0.852,-0.035,-0.218,3.174,-1.16,-7.446
24040.624,0.823,-0.033,-0.21,1.77,0.488,-2.014
24061.032,0.769,-0.019,-0.3,1.587,0.061,-0.488
24081.44,0.751,-0.05,-0.31,1.77,-12.207,0.061
24101.848,0.766,-0.025,-0.216,2.808,-14.343,3.967
24122.256,0.772,0.006,-0.289,-0.793,-9.094,7.019
24142.664,0.791,0.044,-0.315,-2.991,-18.555,4.211
24163.072,0.797,0.135,-0.345,-1.526,-24.17,-0.244
24183.48,0.804,0.119,-0.317,-9.827,-37.231,-6.348
24203.888,0.855,0.054,-0.166,-6.409,-48.035,-18.005
24224.296,0.837,-0.054,-0.161,-1.343,-46.753,-23.01
24244.704,0.866,0.042,-0.224,2.93,-53.772,-17.09
24265.112,0.919,0.141,-0.238,-8.362,-60.242,-18.066
