timestamp,aX,aY,aZ,gX,gY,gZ
17959.04,-0.809,0.007,0.178,-114.319,-26.001,-350.586
17979.448,-0.738,0.309,0.152,-48.035,-33.386,-314.331
17999.856,-0.735,0.137,0.233,-44.739,-44.983,-339.6
18020.264,-0.642,-0.132,0.296,-22.156,-39.307,-344.36
18040.672,-0.675,0.005,0.415,-0.122,-29.358,-334.412
18061.08,-0.861,-0.32,0.125,15.381,-17.029,-399.109
18081.488,-0.828,-0.949,0.687,-53.833,-72.632,-456.116
18101.896,-0.959,-1.497,1.432,-43.518,4.883,-479.004
18122.304,-1.074,-1.508,0.325,37.781,172.058,-358.093
18142.712,-1.111,-1.995,0.459,-47.974,122.62,-366.272
18163.12,-1.226,-2.481,0.96,-48.035,116.455,-356.018
18183.528,-1.294,-3.141,0.999,9.949,169.556,-306.519
18203.936,-1.184,-3.035,0.539,68.176,216.125,-160.461
18224.344,-1.128,-2.915,1.076,2.38,216.736,-64.453
18244.752,-1.147,-2.985,0.551,-0.916,298.645,-26.855
18265.16,-1.108,-2.783,-0.331,57.617,314.758,43.884
18285.568,-0.964,-2.753,0.369,6.653,222.412,125.244
18305.976,-1.159,-2.494,0.757,-8.423,256.836,188.477
18326.384,-1.3,-2.3,0.677,-10.681,334.839,253.174
18346.792,-1.44,-1.62,0.166,58.105,373.474,331.604
18367.2,-1.385,-1.167,-0.27,94.788,367.554,366.028
18387.608,-1.179,-0.658,-0.842,141.479,335.571,373.718
18408.016,-0.811,-0.245,-1.085,146.851,190.491,334.595
18428.424,-0.598,-0.248,-0.807,86.304,64.087,269.653
18448.832,-0.412,-0.364,-0.341,54.81,46.814,256.165
18469.24,-0.266,-0.236,-0.47,61.401,64.148,246.216
18489.648,-0.202,-0.213,-0.637,50.903,61.096,238.525
18510.056,-0.196,0.012,-0.85,48.828,51.331,236.206
18530.464,-0.08,0.146,-0.784,44.25,-0.793,193.481
18550.872,0.088,0.387,-0.571,71.228,-25.94,153.137
18571.28,0.156,0.334,-0.633,67.322,-33.203,107.849
18591.688,0.315,0.164,-0.406,54.81,-73.73,72.632
18612.096,0.413,0.286,-0.207,54.749,-77.515,82.336
18632.504,0.474,0.449,-0.408,59.998,-70.801,72.388
18652.912,0.701,0.57,-0.039,57.739,-126.648,47.791
18673.32,0.891,0.799,0.316,55.237,-145.996,24.658
18693.728,1.158,0.499,0.713,22.095,-108.887,-11.108
18714.136,1.325,0.521,0.64,6.714,-63.538,-3.235
18734.544,1.349,0.344,0.5,-22.156,-40.894,-10.437
18754.952,1.323,0.377,0.229,-24.292,-23.621,-9.644
18775.36,1.295,0.21,0.136,-8.667,-18.433,-30.884
18795.768,1.304,0.036,0.179,-11.719,-1.526,-29.175
18816.176,1.317,0.139,0.132,-0.916,-3.723,-18.066
18836.584,1.265,0.074,0.037,7.324,10.864,-30.151
18856.992,1.237,-0.035,0.12,9.949,7.263,-18.799
18877.4,1.161,0.032,-0.021,12.207,22.766,-13.123
18897.808,1.057,-0.064,-0.136,7.568,18.921,-5.676
18918.216,1.052,0.014,-0.09,6.409,7.812,5.92
18938.624,1.023,0.14,0.096,-0.977,10.925,7.629
18959.032,0.97,0.1,-0.102,-7.935,21.912,-0.916
18979.44,0.938,0.043,-0.1,1.587,18.433,-4.517
18999.848,0.94,-0.003,-0.133,11.597,13.916,-4.639
19020.256,0.958,0.003,-0.006,2.075,11.536,8.24
19040.664,0.925,0.042,-0.078,-2.625,15.32,6.47
19061.072,0.906,0.012,-0.125,7.446,10.681,0.854
19081.48,0.921,-0.016,-0.094,11.841,6.775,-0.793
19101.888,0.935,0.037,-0.057,20.874,9.949,-1.221
19122.296,0.901,0.022,-0.143,14.465,8.301,1.953
19142.704,0.933,0.107,-0.15,10.925,4.272,5.737
19163.112,0.95,0.074,-0.019,8.789,2.136,-1.953
19183.52,0.956,0.081,-0.202,7.446,7.69,-3.113
19203.928,0.985,0.045,-0.116,5.92,-3.479,-4.761
19224.336,1.022,0.039,-0.102,4.456,1.648,-3.601
19244.744,1.017,-0.027,-0.112,2.014,-15.564,-1.526
19265.152,1.017,0.093,-0.092,2.136,0.671,1.953
19285.56,1.011,0.015,-0.083,0.977,-2.93,-7.69
19305.968,1.023,0.001,-0.063,4.028,0.732,-5.127
19326.376,1.017,-0.044,-0.042,4.761,-0.366,-6.226
19346.784,1.008,0.044,-0.114,6.409,8.24,0.793
19367.192,0.996,-0.02,-0.097,4.578,3.723,-2.319
19387.6,0.988,0.006,-0.094,4.944,3.418,0.977
19408.008,0.99,0.012,-0.074,4.944,1.648,-0.183
19428.416,-0.334,-0.888,1.627,146.423,-29.114,-408.813
19448.824,-0.541,-1.153,1.466,178.65,58.289,-429.504
19469.232,-0.864,-1.938,1.482,137.329,98.206,-464.172
19489.64,-1.08,-2.631,2.346,75.989,155.823,-335.022
19510.048,-1.475,-2.281,1.372,157.41,389.954,-196.899
19530.456,-1.566,-2.473,0.332,181.824,454.529,-183.594
19550.864,-1.576,-2.804,0.167,155.457,377.258,-103.394
19571.272,-1.747,-2.667,0.245,153.992,350.769,-0.61
19591.68,-1.83,-2.513,0.32,141.541,339.172,64.27
19612.088,-1.912,-1.824,-0.113,132.996,338.806,165.283
19632.496,-1.846,-1.647,-0.102,87.952,286.438,204.102
19652.904,-1.824,-1.528,-0.062,124.695,286.926,228.455
19673.312,-2.102,-1.797,-0.95,86.121,365.967,254.028
19693.72,-1.868,-1.084,-1.838,163.757,198.853,335.937
19714.128,-1.765,-0.932,-1.357,118.469,53.467,327.393
19734.536,-1.622,-0.772,-1.194,96.497,-29.175,348.511
19754.944,-1.527,-0.559,-1.172,46.936,-106.934,373.718
19775.352,-1.491,-0.078,-0.592,42.297,-169.373,407.043
19795.76,-1.339,0.337,-0.596,38.025,-163.879,405.579
19816.168,-1.149,0.481,-0.464,18.555,-205.688,347.778
19836.576,-0.952,0.332,-0.163,15.076,-232.605,296.082
19856.984,-0.826,0.351,0.139,21.423,-247.864,284.18
19877.392,-0.698,0.494,0.25,55.176,-223.389,247.62
19897.8,-0.627,0.161,0.263,69.946,-218.506,183.35
19918.208,-0.599,-0.137,0.371,73.486,-224.792,166.138
19938.616,-0.704,-0.281,0.468,84.534,-221.68,192.322
19959.024,-0.834,-0.161,0.649,110.229,-261.108,230.347
19979.432,-0.937,-0.089,1.266,120.178,-330.139,247.009
19999.84,-0.805,0.296,2.839,83.923,-361.389,292.358
20020.248,-0.822,0.961,3.35,86.487,-186.401,306.335
20040.656,-0.683,0.975,3.005,105.347,-66.223,275.391
20061.064,-0.627,0.572,3.116,100.403,-5.249,213.989
20081.472,-0.66,0.564,3.207,99.915,43.762,240.356
20101.88,-0.478,0.295,3.43,51.453,92.59,251.16
20122.288,-0.529,0.957,3.891,48.401,206.848,355.774
20142.696,-0.662,1.483,2.817,19.348,372.498,344.116
20163.104,-0.45,1.071,0.821,0.305,396.301,196.655
20183.512,0.051,0.408,0.686,-59.509,280.396,143.127
20203.92,0.18,0.711,0.685,-75.623,213.623,195.984
20224.328,0.138,0.943,0.755,-84.473,199.28,180.42
20244.736,0.023,0.871,0.713,-114.929,222.107,137.146
20265.144,-0.125,1.174,0.668,-119.629,244.751,136.719
20285.552,-0.383,1.771,0.148,-85.144,286.011,115.784
20305.96,-0.452,1.63,-0.261,-52.429,248.413,4.456
20326.368,-0.406,1.526,-0.347,-14.893,194.946,-34.302
20346.776,-0.238,1.441,-0.172,12.146,107.91,-76.294
20367.184,-0.228,1.231,0.334,-11.719,64.148,-121.521
20387.592,-0.29,1.182,0.429,-13.062,87.463,-154.297
20408,-0.446,1.098,0.172,-6.592,127.197,-218.689
20428.408,-0.567,0.756,-0.05,-21.301,107.361,-280.884
20448.816,-0.614,0.453,-0.073,-52.856,68.665,-305.969
20469.224,-0.558,0.264,-0.084,-54.81,36.194,-299.316
20489.632,-0.526,0.316,0.153,-32.776,-0.671,-296.021
20510.04,-0.577,0.243,-0.104,-6.287,10.01,-321.411
20530.448,-0.521,0.018,-0.097,-25.818,-9.583,-336.182
20550.856,-0.464,-0.076,0.2,-31.189,-36.377,-309.998
20571.264,-0.502,0.287,0.336,-16.663,-32.41,-308.35
20591.672,-0.848,-0.143,0.458,-26.062,-27.283,-390.137
20612.08,-1.004,-0.617,0.476,-44.189,-46.326,-448.608
20632.488,-1.157,-1.169,1.011,-61.951,-59.265,-469.666
20652.896,-1.366,-1.889,1.523,-98.877,-13.916,-464.844
20673.304,-1.284,-2.432,1.89,-52.49,56.091,-372.925
20693.712,-1.296,-2.878,1.505,-30.151,177.368,-304.443
20714.12,-1.102,-2.993,1.313,-26.733,210.327,-239.624
20734.528,-0.917,-2.648,0.889,17.639,237.427,-118.958
20754.936,-0.842,-2.88,0.568,-4.395,234.863,-79.712
20775.344,-0.743,-2.904,0.59,-12.329,203.735,7.935
20795.752,-0.641,-2.707,0.858,8.911,199.402,49.683
20816.16,-0.683,-2.793,0.705,19.043,242.065,101.929
20836.568,-0.747,-2.522,0.368,61.707,268.494,171.753
20856.976,-0.729,-1.903,0.167,92.285,248.779,256.714
20877.384,-0.818,-1.55,-0.034,39.063,252.258,312.195
20897.792,-0.814,-1.022,-0.426,51.086,250.916,356.873
20918.2,-0.64,-0.833,-0.36,-8.85,193.298,350.159
20938.608,-0.568,-0.351,-0.259,-14.343,188.66,367.737
20959.016,-0.427,-0.022,-0.347,-26.367,205.2,331.909
20979.424,-0.257,0.135,-0.643,-32.166,210.083,289.307
20999.832,-0.128,0.203,-1.142,-16.235,156.067,217.041
21020.24,0.106,0.037,-0.896,-3.479,42.419,150.452
21040.648,0.228,0.136,-0.644,27.954,2.563,130.737
21061.056,0.396,0.342,-0.456,66.711,-24.353,94.727
21081.464,0.511,0.309,-0.401,76.477,-39.978,62.439
21101.872,0.765,0.221,-0.036,64.148,-69.946,45.044
21122.28,1.012,0.489,0.289,61.218,-82.581,38.269
21142.688,1.13,0.417,0.457,59.143,-69.519,10.498
21163.096,1.198,0.063,0.509,21.301,-23.56,3.723
21183.504,1.177,0.321,0.183,18.738,1.77,25.94
21203.912,1.126,0.42,-0.004,13.489,-1.526,-3.357
21224.32,1.137,0.155,-0.04,13.123,-3.906,-27.527
21244.728,1.152,-0.045,0.047,2.502,-4.272,-12.634
21265.136,1.114,0.026,-0.036,-6.836,2.747,-1.038
21285.544,1.106,0.073,-0.126,-9.888,5.859,0.549
21305.952,1.063,-0.009,-0.11,-7.263,-1.099,-4.15
21326.36,1.038,0.03,-0.079,-2.869,1.465,-0.977
21346.768,1.021,-0.062,-0.042,-4.822,-1.892,-3.784
21367.176,1.012,0.016,0.083,-0.366,5.249,4.211
21387.584,0.981,-0.123,0.005,-2.869,14.099,0.671
21407.992,0.969,-0.06,-0.053,-2.197,17.334,9.705
21428.4,0.917,-0.042,-0.147,3.235,13.794,7.874
21448.808,0.912,-0.051,-0.157,9.705,3.784,3.357
21469.216,0.938,-0.058,-0.106,10.376,2.93,6.226
21489.624,0.954,-0.001,-0.102,9.46,5.188,6.287
21510.032,0.963,-0.049,-0.083,8.606,6.287,9.521
21530.44,0.973,0.009,-0.114,9.521,3.54,8.972
21550.848,0.999,0.101,-0.047,6.531,-0.916,8.85
21571.256,1.01,0.083,-0.027,2.014,-0.854,1.038
21591.664,0.987,0.021,-0.1,6.653,-0.122,-3.784
21612.072,1.001,0.027,-0.08,4.883,1.16,0.366
21632.48,0.995,0.025,-0.077,4.089,0.244,-1.404
21652.888,1,0.029,-0.083,2.686,6.287,0.244
21673.296,0.994,0.008,-0.076,3.235,4.883,-2.38
21693.704,0.994,-0.045,-0.1,2.808,5.676,-3.113
21714.112,0.997,-0.051,-0.089,2.808,6.348,-0.061
21734.52,0.978,-0.013,-0.126,3.418,6.042,1.343
21754.928,0.986,0.04,-0.098,0.61,2.075,1.221
21775.336,0.97,-0.055,-0.104,2.441,2.502,-2.014
21795.744,0.97,-0.008,-0.113,4.456,0.305,2.502
21816.152,0.973,-0.055,-0.058,2.563,-1.099,1.709
21836.56,0.983,-0.017,-0.094,2.808,4.272,4.944
21856.968,1.315,0.089,1.404,35.522,-25.696,-213.745
21877.376,1.15,-0.459,1.3,5.737,67.81,-276.733
21897.784,0.952,-1.445,1.077,-67.993,81.848,-270.813
21918.192,0.877,-2.135,1.196,-134.766,124.084,-210.327
21938.6,0.658,-2.076,0.999,-53.345,223.389,-131.653
21959.008,0.32,-2.36,-0.083,-31.738,263.245,-108.765
21979.416,0.358,-1.792,-0.535,-4.761,217.102,7.874
21999.824,0.288,-1.357,-0.469,-30.273,172.485,25.696
22020.232,0.16,-1.355,-0.588,-15.015,166.016,22.949
22040.64,0.028,-1.603,-1.119,18.433,173.096,27.954
22061.048,-0.052,-1.408,-1.541,11.23,118.103,96.863
22081.456,-0.019,-0.982,-1.422,2.441,54.26,124.084
22101.864,-0.084,-0.929,-1.19,-35.4,3.54,118.958
22122.272,-0.196,-0.724,-1.323,-52.979,-15.503,127.625
22142.68,-0.348,-0.765,-1.193,-60.73,-76.538,123.413
22163.088,-0.482,-1.039,-0.93,-41.138,-126.953,126.77
22183.496,-0.63,-1.361,-0.788,-73.853,-149.048,158.02
22203.904,-0.936,-1.006,-0.649,-105.103,-163.452,265.198
22224.312,-1.126,-0.497,-0.609,-105.774,-196.411,324.585
22244.72,-1.552,-0.335,-0.611,-106.14,-239.258,363.831
22265.128,-1.906,-0.314,0.017,-109.436,-321.35,413.757
22285.536,-1.876,0.305,0.626,-83.862,-334.229,477.905
22305.944,-1.377,1.001,1.111,-33.386,-292.725,453.369
22326.352,-0.971,0.731,1.362,8.606,-193.787,339.417
22346.76,-0.864,0.218,1.856,7.263,-158.02,307.556
22367.168,-0.866,0.949,1.612,106.262,-21.729,333.252
22387.576,-0.649,0.937,1.217,173.706,-10.803,291.931
22407.984,-0.69,0.459,1.537,174.377,-28.015,200.745
22428.392,-0.862,-0.089,2.107,143.433,-12.939,239.624
22448.8,-0.967,0.257,2.756,88.379,24.658,340.576
22469.208,-0.999,0.502,2.454,85.632,99.243,364.014
22489.616,-1.369,0.349,1.484,74.951,129.944,365.234
22510.024,-1.572,1.01,1.366,146.79,91.309,417.053
22530.432,-1.662,1.861,2.915,85.022,-43.762,438.171
22550.84,-1.459,2.699,3.763,-65.491,32.959,323.486
22571.248,-1.339,1.734,3.029,-101.379,197.815,114.136
22591.656,-1.178,1.239,1.35,-28.687,281.494,50.72
22612.064,-0.763,1.129,1.014,-53.467,195.74,16.541
22632.472,-0.239,1.161,1.399,-104.248,157.837,2.808
22652.88,-0.144,0.865,0.886,-164.124,190.674,-39.368
22673.288,0.05,0.601,0.589,-196.228,177.734,-65.43
22693.696,0.312,0.957,1.165,-271.057,130.066,-52.917
22714.104,0.077,1.317,1.101,-288.818,204.102,-111.938
22734.512,-0.12,1.16,0.45,-253.601,274.231,-187.439
22754.92,-0.178,0.501,-0.474,-154.175,284.485,-262.085
22775.328,-0.111,0.161,-0.625,-6.714,193.97,-226.99
22795.736,-0.023,0.308,-0.369,81.055,136.169,-183.105
22816.144,-0.176,1.017,-0.485,170.959,131.531,-158.752
22836.552,-0.327,0.971,-0.986,152.039,106.628,-226.624
22856.96,-0.29,0.45,-0.478,42.48,29.175,-253.723
22877.368,-0.26,0.401,0.498,-14.832,-28.503,-213.806
22897.776,-0.447,0.586,0.348,21.179,53.528,-234.436
22918.184,-0.509,0.259,0.078,-9.521,54.688,-269.775
22938.592,-0.42,0.236,0.437,-25.757,-13.977,-254.639
22959,-0.485,0.627,0.743,12.634,-6.653,-265.442
22979.408,-0.628,0.383,0.593,17.822,19.897,-326.355
22999.816,-0.729,-0.229,0.676,-5.005,8.911,-381.836
23020.224,-0.791,-0.542,1.007,10.681,11.353,-375.61
23040.632,-0.848,-0.487,1.097,30.579,36.926,-349.548
23061.04,-1.157,-0.611,1.019,19.043,86.365,-368.591
23081.448,-1.393,-1.156,1.025,15.808,109.314,-444.275
23101.856,-1.692,-1.549,1.03,2.319,131.836,-522.461
23122.264,-1.622,-2.562,1.133,-18.066,172.913,-411.499
23142.672,-1.52,-2.5,0.924,29.297,246.521,-265.93
23163.08,-1.495,-2.673,0.638,31.128,281.555,-226.257
23183.488,-1.375,-3.32,0.418,26.978,275.452,-183.411
23203.896,-1.212,-2.887,0.302,35.889,262.085,-15.32
23224.304,-1.096,-2.305,0.316,45.959,231.75,31.25
23244.712,-1.204,-2.889,0.6,-10.437,225.891,17.09
23265.12,-1.397,-2.968,0.59,-11.597,265.198,112.732
23285.528,-1.476,-2.338,0.32,8.301,283.997,204.895
23305.936,-1.464,-1.88,0.056,52.307,287.048,248.596
23326.344,-1.363,-1.444,-0.394,71.594,272.949,275.696
23346.752,-1.218,-1.212,-0.6,86.548,212.463,283.691
23367.16,-0.906,-0.948,-0.62,92.773,142.578,281.738
23387.568,-0.662,-0.798,-0.177,94.482,68.176,276.611
23407.976,-0.543,-0.578,-0.089,96.313,65.979,289.917
23428.384,-0.369,-0.302,-0.269,77.82,70.679,284.851
23448.792,-0.188,-0.293,-0.272,38.879,56.152,261.047
23469.2,-0.108,-0.155,-0.242,46.326,60.669,260.986
23489.608,0.055,0.265,-0.444,88.684,57.007,242.432
23510.016,0.235,0.265,-0.592,94.849,13.977,161.133
23530.424,0.355,-0.063,-0.349,82.397,-25.024,115.845
23550.832,0.503,-0.057,-0.026,81.482,-38.757,133.606
23571.24,0.629,0.294,0.186,81.97,-36.926,138.672
23591.648,0.691,0.441,0.235,59.204,-15.259,127.686
23612.056,0.754,0.401,-0.064,22.766,17.761,95.52
23632.464,0.768,0.384,-0.245,21.179,10.315,80.627
23652.872,0.841,0.433,-0.065,21.606,-34.668,67.383
23673.28,0.932,0.455,0.216,23.621,-34.485,54.626
23693.688,0.979,0.566,0.097,20.264,-12.512,49.5
23714.096,1.011,0.672,-0.065,15.32,-14.282,20.447
23734.504,1.038,0.593,-0.085,16.296,-22.522,-4.883
23754.912,1.112,0.2,0.113,-6.592,-30.701,-23.132
23775.32,1.181,0.336,0.104,-29.419,-17.7,5.371
23795.728,1.185,0.464,0.139,-12.451,-16.968,1.221
23816.136,1.177,0.226,0.082,-4.7,0.549,-24.78
23836.544,1.18,0.206,0.094,5.066,2.502,-17.883
23856.952,1.126,0.237,-0.017,6.775,15.137,-18.616
23877.36,1.089,0.126,-0.05,14.282,7.263,-25.208
23897.768,1.078,0.115,-0.009,13.733,9.766,-19.043
23918.176,1.042,0.003,-0.006,2.38,14.709,-14.893
23938.584,1.005,0.044,-0.043,-3.235,16.235,-1.343
23958.992,0.969,0.08,-0.094,-1.038,17.456,-2.502
23979.4,0.938,0.011,-0.1,5.432,13.916,-2.319
23999.808,0.919,0.072,-0.149,7.019,14.099,0.427
24020.216,0.904,0.057,-0.112,4.822,9.277,1.709
24040.624,0.897,0.104,-0.212,1.526,9.216,1.587
24061.032,0.9,0.019,-0.195,1.587,1.038,-1.16
24081.44,0.945,0.13,-0.117,8.484,-1.16,2.869
24101.848,0.955,0.071,-0.094,5.859,-0.488,-1.221
24122.256,0.971,0.082,-0.076,4.333,-0.854,2.991
24142.664,0.988,0.114,-0.094,4.7,2.197,4.395
24163.072,0.999,0.132,-0.049,8.545,1.038,0.916
24183.48,0.999,0.106,-0.144,12.268,6.531,-2.93
24203.888,1.008,0.111,-0.121,8.667,1.648,-2.319
24224.296,1.019,0.086,-0.054,8.545,-0.61,-7.08
24244.704,1.006,0.066,-0.068,13.489,2.197,-7.629
24265.112,1.014,0.009,-0.121,16.846,3.418,-10.559
